RTD End Time Stamp,Zone Name,Zone PTID,RTD Actual Load
1/1/2021 0:05,N.Y.C.,61761,4892.8174
1/1/2021 0:10,N.Y.C.,61761,4868.1533
1/1/2021 0:15,N.Y.C.,61761,4856.5923
1/1/2021 0:20,N.Y.C.,61761,4829.372
1/1/2021 0:25,N.Y.C.,61761,4810.1543
1/1/2021 0:29,N.Y.C.,61761,4788.937
1/1/2021 0:30,N.Y.C.,61761,4785.928
1/1/2021 0:31,N.Y.C.,61761,4794.039
1/1/2021 0:35,N.Y.C.,61761,4792.167
1/1/2021 0:40,N.Y.C.,61761,4775.2183
1/1/2021 0:45,N.Y.C.,61761,4756.2974
1/1/2021 0:50,N.Y.C.,61761,4738.7295
1/1/2021 0:55,N.Y.C.,61761,4716.027
1/1/2021 1:00,N.Y.C.,61761,4715.1763
1/1/2021 1:05,N.Y.C.,61761,4706.331
1/1/2021 1:10,N.Y.C.,61761,4641.2
1/1/2021 1:15,N.Y.C.,61761,4634.9106
1/1/2021 1:20,N.Y.C.,61761,4650.1147
1/1/2021 1:25,N.Y.C.,61761,4647.79
1/1/2021 1:30,N.Y.C.,61761,4628.216
1/1/2021 1:35,N.Y.C.,61761,4617.733
1/1/2021 1:40,N.Y.C.,61761,4610.5156
1/1/2021 1:45,N.Y.C.,61761,4605.205
1/1/2021 1:50,N.Y.C.,61761,4571.305
1/1/2021 1:55,N.Y.C.,61761,4555.2485
1/1/2021 2:00,N.Y.C.,61761,4545.7417
1/1/2021 2:05,N.Y.C.,61761,4530.049
1/1/2021 2:10,N.Y.C.,61761,4531.9854
1/1/2021 2:15,N.Y.C.,61761,4519.8945
1/1/2021 2:20,N.Y.C.,61761,4501.6123
1/1/2021 2:25,N.Y.C.,61761,4501.755
1/1/2021 2:30,N.Y.C.,61761,4478.43
1/1/2021 2:35,N.Y.C.,61761,4469.0547
1/1/2021 2:40,N.Y.C.,61761,4465.333
1/1/2021 2:45,N.Y.C.,61761,4437.43
1/1/2021 2:50,N.Y.C.,61761,4429.2734
1/1/2021 2:55,N.Y.C.,61761,4429.177
1/1/2021 3:00,N.Y.C.,61761,4427.5566
1/1/2021 3:05,N.Y.C.,61761,4407.254
1/1/2021 3:10,N.Y.C.,61761,4396.5083
1/1/2021 3:15,N.Y.C.,61761,4389.0864
1/1/2021 3:20,N.Y.C.,61761,4374.827
1/1/2021 3:25,N.Y.C.,61761,4368.116
1/1/2021 3:30,N.Y.C.,61761,4374.0703
1/1/2021 3:35,N.Y.C.,61761,4354.0244
1/1/2021 3:40,N.Y.C.,61761,4350.3125
1/1/2021 3:45,N.Y.C.,61761,4340.192
1/1/2021 3:50,N.Y.C.,61761,4348.135
1/1/2021 3:55,N.Y.C.,61761,4336.426
1/1/2021 4:00,N.Y.C.,61761,4340.761
1/1/2021 4:05,N.Y.C.,61761,4333.919
1/1/2021 4:10,N.Y.C.,61761,4313.9067
1/1/2021 4:15,N.Y.C.,61761,4343.615
1/1/2021 4:20,N.Y.C.,61761,4333.9717
1/1/2021 4:25,N.Y.C.,61761,4331.4375
1/1/2021 4:30,N.Y.C.,61761,4343.5273
1/1/2021 4:35,N.Y.C.,61761,4335.4087
1/1/2021 4:40,N.Y.C.,61761,4336.8076
1/1/2021 4:45,N.Y.C.,61761,4324.125
1/1/2021 4:50,N.Y.C.,61761,4351.069
1/1/2021 4:55,N.Y.C.,61761,4350.3447
1/1/2021 5:00,N.Y.C.,61761,4352.659
1/1/2021 5:05,N.Y.C.,61761,4343.9106
1/1/2021 5:10,N.Y.C.,61761,4355.621
1/1/2021 5:15,N.Y.C.,61761,4382.7495
1/1/2021 5:20,N.Y.C.,61761,4383.6514
1/1/2021 5:25,N.Y.C.,61761,4371.84
1/1/2021 5:30,N.Y.C.,61761,4401.3184
1/1/2021 5:35,N.Y.C.,61761,4395.83
1/1/2021 5:40,N.Y.C.,61761,4413.88
1/1/2021 5:45,N.Y.C.,61761,4423.4805
1/1/2021 5:50,N.Y.C.,61761,4409.4497
1/1/2021 5:55,N.Y.C.,61761,4414.576
1/1/2021 6:00,N.Y.C.,61761,4418.444
1/1/2021 6:05,N.Y.C.,61761,4428.552
1/1/2021 6:10,N.Y.C.,61761,4436.2153
1/1/2021 6:15,N.Y.C.,61761,4515.4756
1/1/2021 6:20,N.Y.C.,61761,4486.356
1/1/2021 6:25,N.Y.C.,61761,4501.838
1/1/2021 6:30,N.Y.C.,61761,4484.3013
1/1/2021 6:35,N.Y.C.,61761,4494.55
1/1/2021 6:40,N.Y.C.,61761,4519.611
1/1/2021 6:45,N.Y.C.,61761,4505.9404
1/1/2021 6:50,N.Y.C.,61761,4525.9224
1/1/2021 6:55,N.Y.C.,61761,4540.246
1/1/2021 7:00,N.Y.C.,61761,4525.735
1/1/2021 7:05,N.Y.C.,61761,4534.4717
1/1/2021 7:10,N.Y.C.,61761,4577.3594
1/1/2021 7:15,N.Y.C.,61761,4569.481
1/1/2021 7:20,N.Y.C.,61761,4572.9424
1/1/2021 7:25,N.Y.C.,61761,4593.7383
1/1/2021 7:30,N.Y.C.,61761,4598.9614
1/1/2021 7:35,N.Y.C.,61761,4578.879
1/1/2021 7:40,N.Y.C.,61761,4581.823
1/1/2021 7:45,N.Y.C.,61761,4573.044
1/1/2021 7:50,N.Y.C.,61761,4597.818
1/1/2021 7:55,N.Y.C.,61761,4613.6465
1/1/2021 8:00,N.Y.C.,61761,4602.133
1/1/2021 8:05,N.Y.C.,61761,4623.0596
1/1/2021 8:10,N.Y.C.,61761,4621.635
1/1/2021 8:15,N.Y.C.,61761,4657.966
1/1/2021 8:20,N.Y.C.,61761,4654.302
1/1/2021 8:25,N.Y.C.,61761,4663.3394
1/1/2021 8:30,N.Y.C.,61761,4675.6064
1/1/2021 8:35,N.Y.C.,61761,4681.6494
1/1/2021 8:40,N.Y.C.,61761,4677.426
1/1/2021 8:45,N.Y.C.,61761,4711.6514
1/1/2021 8:50,N.Y.C.,61761,4696.196
1/1/2021 8:55,N.Y.C.,61761,4735.0107
1/1/2021 9:00,N.Y.C.,61761,4736.535
1/1/2021 9:05,N.Y.C.,61761,4757.6387
1/1/2021 9:10,N.Y.C.,61761,4737.628
1/1/2021 9:15,N.Y.C.,61761,4744.6055
1/1/2021 9:20,N.Y.C.,61761,4737.4263
1/1/2021 9:25,N.Y.C.,61761,4752.833
1/1/2021 9:30,N.Y.C.,61761,4782.5874
1/1/2021 9:35,N.Y.C.,61761,4754.9507
1/1/2021 9:40,N.Y.C.,61761,4779.7344
1/1/2021 9:45,N.Y.C.,61761,4788.711
1/1/2021 9:50,N.Y.C.,61761,4788.2476
1/1/2021 9:55,N.Y.C.,61761,4831.1973
1/1/2021 10:00,N.Y.C.,61761,4805.109
1/1/2021 10:05,N.Y.C.,61761,4808.1816
1/1/2021 10:10,N.Y.C.,61761,4803.4355
1/1/2021 10:15,N.Y.C.,61761,4823.3345
1/1/2021 10:20,N.Y.C.,61761,4843.284
1/1/2021 10:25,N.Y.C.,61761,4850.71
1/1/2021 10:30,N.Y.C.,61761,4894.311
1/1/2021 10:35,N.Y.C.,61761,4885.2373
1/1/2021 10:40,N.Y.C.,61761,4903.5957
1/1/2021 10:45,N.Y.C.,61761,4942.0967
1/1/2021 10:50,N.Y.C.,61761,4963.507
1/1/2021 10:55,N.Y.C.,61761,4977.6206
1/1/2021 10:57,N.Y.C.,61761,4978.594
1/1/2021 10:59,N.Y.C.,61761,4974.125
1/1/2021 11:00,N.Y.C.,61761,4973.66
1/1/2021 11:05,N.Y.C.,61761,4986.861
1/1/2021 11:10,N.Y.C.,61761,5003.047
1/1/2021 11:15,N.Y.C.,61761,5022.365
1/1/2021 11:20,N.Y.C.,61761,5042.2104
1/1/2021 11:25,N.Y.C.,61761,5071.9375
1/1/2021 11:30,N.Y.C.,61761,5068.1436
1/1/2021 11:35,N.Y.C.,61761,5075.141
1/1/2021 11:40,N.Y.C.,61761,5084.046
1/1/2021 11:40,N.Y.C.,61761,5079.694
1/1/2021 11:41,N.Y.C.,61761,5094.1484
1/1/2021 11:45,N.Y.C.,61761,5081.1904
1/1/2021 11:50,N.Y.C.,61761,5082.7236
1/1/2021 11:55,N.Y.C.,61761,5102.0884
1/1/2021 12:00,N.Y.C.,61761,5127.506
1/1/2021 12:05,N.Y.C.,61761,5120.8535
1/1/2021 12:10,N.Y.C.,61761,5127.1455
1/1/2021 12:15,N.Y.C.,61761,5098.4736
1/1/2021 12:20,N.Y.C.,61761,5137.1406
1/1/2021 12:25,N.Y.C.,61761,5125.518
1/1/2021 12:30,N.Y.C.,61761,5145.3057
1/1/2021 12:35,N.Y.C.,61761,5135.47
1/1/2021 12:40,N.Y.C.,61761,5187.7734
1/1/2021 12:45,N.Y.C.,61761,5151.9683
1/1/2021 12:50,N.Y.C.,61761,5170.036
1/1/2021 12:55,N.Y.C.,61761,5178.408
1/1/2021 13:00,N.Y.C.,61761,5217.4277
1/1/2021 13:05,N.Y.C.,61761,5203.4487
1/1/2021 13:10,N.Y.C.,61761,5201.5703
1/1/2021 13:15,N.Y.C.,61761,5171.2656
1/1/2021 13:20,N.Y.C.,61761,5177.5977
1/1/2021 13:25,N.Y.C.,61761,5197.5156
1/1/2021 13:30,N.Y.C.,61761,5203.629
1/1/2021 13:35,N.Y.C.,61761,5206.561
1/1/2021 13:40,N.Y.C.,61761,5190.2515
1/1/2021 13:45,N.Y.C.,61761,5210.9795
1/1/2021 13:50,N.Y.C.,61761,5196.586
1/1/2021 13:55,N.Y.C.,61761,5208.377
1/1/2021 14:00,N.Y.C.,61761,5194.357
1/1/2021 14:05,N.Y.C.,61761,5216.945
1/1/2021 14:10,N.Y.C.,61761,5218.032
1/1/2021 14:15,N.Y.C.,61761,5226.364
1/1/2021 14:20,N.Y.C.,61761,5218.8335
1/1/2021 14:25,N.Y.C.,61761,5256.366
1/1/2021 14:30,N.Y.C.,61761,5238.968
1/1/2021 14:35,N.Y.C.,61761,5241.646
1/1/2021 14:40,N.Y.C.,61761,5227.678
1/1/2021 14:45,N.Y.C.,61761,5239.3975
1/1/2021 14:50,N.Y.C.,61761,5243.1475
1/1/2021 14:55,N.Y.C.,61761,5254.984
1/1/2021 15:00,N.Y.C.,61761,5251.25
1/1/2021 15:05,N.Y.C.,61761,5244.0425
1/1/2021 15:10,N.Y.C.,61761,5258.7217
1/1/2021 15:15,N.Y.C.,61761,5270.5566
1/1/2021 15:20,N.Y.C.,61761,5290.155
1/1/2021 15:25,N.Y.C.,61761,5298.168
1/1/2021 15:30,N.Y.C.,61761,5291.956
1/1/2021 15:35,N.Y.C.,61761,5291.9756
1/1/2021 15:40,N.Y.C.,61761,5289.076
1/1/2021 15:45,N.Y.C.,61761,5319.2896
1/1/2021 15:50,N.Y.C.,61761,5318.681
1/1/2021 15:52,N.Y.C.,61761,5330.6387
1/1/2021 15:53,N.Y.C.,61761,5348.068
1/1/2021 15:55,N.Y.C.,61761,5357.96
1/1/2021 16:00,N.Y.C.,61761,5366.0205
1/1/2021 16:05,N.Y.C.,61761,5371.601
1/1/2021 16:10,N.Y.C.,61761,5352.619
1/1/2021 16:15,N.Y.C.,61761,5379.177
1/1/2021 16:20,N.Y.C.,61761,5415.641
1/1/2021 16:25,N.Y.C.,61761,5417.0635
1/1/2021 16:30,N.Y.C.,61761,5438.986
1/1/2021 16:35,N.Y.C.,61761,5476.8447
1/1/2021 16:40,N.Y.C.,61761,5478.717
1/1/2021 16:45,N.Y.C.,61761,5519.793
1/1/2021 16:50,N.Y.C.,61761,5509.079
1/1/2021 16:55,N.Y.C.,61761,5512.449
1/1/2021 17:00,N.Y.C.,61761,5534.993
1/1/2021 17:05,N.Y.C.,61761,5528.4116
1/1/2021 17:10,N.Y.C.,61761,5555.1973
1/1/2021 17:15,N.Y.C.,61761,5543.0986
1/1/2021 17:20,N.Y.C.,61761,5564.88
1/1/2021 17:25,N.Y.C.,61761,5601.4653
1/1/2021 17:30,N.Y.C.,61761,5556.3154
1/1/2021 17:35,N.Y.C.,61761,5589.055
1/1/2021 17:40,N.Y.C.,61761,5585.545
1/1/2021 17:45,N.Y.C.,61761,5569.7314
1/1/2021 17:50,N.Y.C.,61761,5575.589
1/1/2021 17:55,N.Y.C.,61761,5592.663
1/1/2021 18:00,N.Y.C.,61761,5558.6455
1/1/2021 18:05,N.Y.C.,61761,5574.631
1/1/2021 18:10,N.Y.C.,61761,5589.9053
1/1/2021 18:15,N.Y.C.,61761,5548.195
1/1/2021 18:20,N.Y.C.,61761,5555.585
1/1/2021 18:25,N.Y.C.,61761,5514.7812
1/1/2021 18:30,N.Y.C.,61761,5538.8
1/1/2021 18:35,N.Y.C.,61761,5537.859
1/1/2021 18:40,N.Y.C.,61761,5512.2124
1/1/2021 18:45,N.Y.C.,61761,5518.0625
1/1/2021 18:50,N.Y.C.,61761,5517.7754
1/1/2021 18:55,N.Y.C.,61761,5525.166
1/1/2021 19:00,N.Y.C.,61761,5529.159
1/1/2021 19:05,N.Y.C.,61761,5502.798
1/1/2021 19:10,N.Y.C.,61761,5497.501
1/1/2021 19:15,N.Y.C.,61761,5500.915
1/1/2021 19:20,N.Y.C.,61761,5497.6753
1/1/2021 19:25,N.Y.C.,61761,5502.001
1/1/2021 19:30,N.Y.C.,61761,5491.227
1/1/2021 19:35,N.Y.C.,61761,5482.462
1/1/2021 19:40,N.Y.C.,61761,5480.1777
1/1/2021 19:45,N.Y.C.,61761,5459.323
1/1/2021 19:50,N.Y.C.,61761,5453.542
1/1/2021 19:55,N.Y.C.,61761,5470.619
1/1/2021 20:00,N.Y.C.,61761,5461.4443
1/1/2021 20:05,N.Y.C.,61761,5432.003
1/1/2021 20:10,N.Y.C.,61761,5446.3096
1/1/2021 20:15,N.Y.C.,61761,5410.173
1/1/2021 20:20,N.Y.C.,61761,5402.6
1/1/2021 20:25,N.Y.C.,61761,5402.671
1/1/2021 20:30,N.Y.C.,61761,5417.464
1/1/2021 20:35,N.Y.C.,61761,5379.7505
1/1/2021 20:40,N.Y.C.,61761,5381.8057
1/1/2021 20:45,N.Y.C.,61761,5367.143
1/1/2021 20:50,N.Y.C.,61761,5373.976
1/1/2021 20:55,N.Y.C.,61761,5397.7393
1/1/2021 21:00,N.Y.C.,61761,5350.9033
1/1/2021 21:05,N.Y.C.,61761,5324.883
1/1/2021 21:10,N.Y.C.,61761,5332.661
1/1/2021 21:15,N.Y.C.,61761,5348.4854
1/1/2021 21:20,N.Y.C.,61761,5332.573
1/1/2021 21:25,N.Y.C.,61761,5318.1978
1/1/2021 21:30,N.Y.C.,61761,5302.056
1/1/2021 21:35,N.Y.C.,61761,5308.824
1/1/2021 21:40,N.Y.C.,61761,5279.042
1/1/2021 21:45,N.Y.C.,61761,5278.3936
1/1/2021 21:50,N.Y.C.,61761,5269.0635
1/1/2021 21:55,N.Y.C.,61761,5267.454
1/1/2021 22:00,N.Y.C.,61761,5238.9976
1/1/2021 22:05,N.Y.C.,61761,5225.629
1/1/2021 22:09,N.Y.C.,61761,5201.771
1/1/2021 22:10,N.Y.C.,61761,5193.9775
1/1/2021 22:10,N.Y.C.,61761,5198.2393
1/1/2021 22:15,N.Y.C.,61761,5170.203
1/1/2021 22:20,N.Y.C.,61761,5148.135
1/1/2021 22:25,N.Y.C.,61761,5154.233
1/1/2021 22:30,N.Y.C.,61761,5147.701
1/1/2021 22:35,N.Y.C.,61761,5137.371
1/1/2021 22:40,N.Y.C.,61761,5108.348
1/1/2021 22:45,N.Y.C.,61761,5081.1484
1/1/2021 22:50,N.Y.C.,61761,5071.193
1/1/2021 22:55,N.Y.C.,61761,5048.1875
1/1/2021 23:00,N.Y.C.,61761,5050.496
1/1/2021 23:05,N.Y.C.,61761,4998.2764
1/1/2021 23:10,N.Y.C.,61761,4993.398
1/1/2021 23:15,N.Y.C.,61761,4943.366
1/1/2021 23:20,N.Y.C.,61761,4955.6016
1/1/2021 23:25,N.Y.C.,61761,4932.755
1/1/2021 23:30,N.Y.C.,61761,4921.494
1/1/2021 23:35,N.Y.C.,61761,4890.716
1/1/2021 23:40,N.Y.C.,61761,4894.262
1/1/2021 23:45,N.Y.C.,61761,4834.505
1/1/2021 23:50,N.Y.C.,61761,4850.6934
1/1/2021 23:55,N.Y.C.,61761,4821.075
1/2/2021 0:00,N.Y.C.,61761,4805.0996
1/2/2021 0:05,N.Y.C.,61761,4766.983
1/2/2021 0:10,N.Y.C.,61761,4742.6816
1/2/2021 0:15,N.Y.C.,61761,4735.396
1/2/2021 0:20,N.Y.C.,61761,4706.3066
1/2/2021 0:25,N.Y.C.,61761,4696.6587
1/2/2021 0:30,N.Y.C.,61761,4668.119
1/2/2021 0:35,N.Y.C.,61761,4651.6924
1/2/2021 0:40,N.Y.C.,61761,4637.656
1/2/2021 0:45,N.Y.C.,61761,4594.738
1/2/2021 0:50,N.Y.C.,61761,4623.593
1/2/2021 0:55,N.Y.C.,61761,4586.9106
1/2/2021 1:00,N.Y.C.,61761,4599.505
1/2/2021 1:05,N.Y.C.,61761,4579.1807
1/2/2021 1:10,N.Y.C.,61761,4567.1387
1/2/2021 1:15,N.Y.C.,61761,4572.709
1/2/2021 1:20,N.Y.C.,61761,4562.0527
1/2/2021 1:25,N.Y.C.,61761,4534.8286
1/2/2021 1:30,N.Y.C.,61761,4500.8813
1/2/2021 1:35,N.Y.C.,61761,4497.971
1/2/2021 1:40,N.Y.C.,61761,4484.5522
1/2/2021 1:45,N.Y.C.,61761,4493.669
1/2/2021 1:50,N.Y.C.,61761,4467.4766
1/2/2021 1:55,N.Y.C.,61761,4455.3223
1/2/2021 2:00,N.Y.C.,61761,4443.2207
1/2/2021 2:05,N.Y.C.,61761,4427.3643
1/2/2021 2:10,N.Y.C.,61761,4411.669
1/2/2021 2:15,N.Y.C.,61761,4420.046
1/2/2021 2:20,N.Y.C.,61761,4398.7324
1/2/2021 2:25,N.Y.C.,61761,4383.3745
1/2/2021 2:30,N.Y.C.,61761,4379.8945
1/2/2021 2:35,N.Y.C.,61761,4393.579
1/2/2021 2:40,N.Y.C.,61761,4357.6113
1/2/2021 2:45,N.Y.C.,61761,4371.3643
1/2/2021 2:50,N.Y.C.,61761,4348.442
1/2/2021 2:55,N.Y.C.,61761,4343.0117
1/2/2021 3:00,N.Y.C.,61761,4332.0977
1/2/2021 3:05,N.Y.C.,61761,4333.1577
1/2/2021 3:10,N.Y.C.,61761,4328.651
1/2/2021 3:15,N.Y.C.,61761,4327.4507
1/2/2021 3:20,N.Y.C.,61761,4315.3535
1/2/2021 3:25,N.Y.C.,61761,4301.732
1/2/2021 3:30,N.Y.C.,61761,4293.5044
1/2/2021 3:35,N.Y.C.,61761,4291.1133
1/2/2021 3:40,N.Y.C.,61761,4284.2363
1/2/2021 3:45,N.Y.C.,61761,4280.154
1/2/2021 3:50,N.Y.C.,61761,4282.4316
1/2/2021 3:55,N.Y.C.,61761,4266.5767
1/2/2021 4:00,N.Y.C.,61761,4258.6074
1/2/2021 4:05,N.Y.C.,61761,4262.028
1/2/2021 4:10,N.Y.C.,61761,4271.202
1/2/2021 4:15,N.Y.C.,61761,4261.705
1/2/2021 4:20,N.Y.C.,61761,4260.858
1/2/2021 4:25,N.Y.C.,61761,4263.8584
1/2/2021 4:30,N.Y.C.,61761,4267.7456
1/2/2021 4:35,N.Y.C.,61761,4236.2607
1/2/2021 4:40,N.Y.C.,61761,4269.222
1/2/2021 4:45,N.Y.C.,61761,4233.3545
1/2/2021 4:50,N.Y.C.,61761,4262.227
1/2/2021 4:55,N.Y.C.,61761,4242.6577
1/2/2021 5:00,N.Y.C.,61761,4259.549
1/2/2021 5:05,N.Y.C.,61761,4256.9697
1/2/2021 5:10,N.Y.C.,61761,4262.0947
1/2/2021 5:15,N.Y.C.,61761,4265.759
1/2/2021 5:20,N.Y.C.,61761,4278.3022
1/2/2021 5:25,N.Y.C.,61761,4276.1577
1/2/2021 5:30,N.Y.C.,61761,4313.276
1/2/2021 5:35,N.Y.C.,61761,4303.287
1/2/2021 5:40,N.Y.C.,61761,4294.9126
1/2/2021 5:45,N.Y.C.,61761,4314.5435
1/2/2021 5:50,N.Y.C.,61761,4321.9917
1/2/2021 5:55,N.Y.C.,61761,4335.0977
1/2/2021 6:00,N.Y.C.,61761,4321.598
1/2/2021 6:05,N.Y.C.,61761,4336.167
1/2/2021 6:10,N.Y.C.,61761,4350.1064
1/2/2021 6:15,N.Y.C.,61761,4375.2017
1/2/2021 6:20,N.Y.C.,61761,4392.781
1/2/2021 6:25,N.Y.C.,61761,4395.4785
1/2/2021 6:30,N.Y.C.,61761,4417.497
1/2/2021 6:35,N.Y.C.,61761,4421.891
1/2/2021 6:40,N.Y.C.,61761,4415.58
1/2/2021 6:45,N.Y.C.,61761,4454.9385
1/2/2021 6:50,N.Y.C.,61761,4452.126
1/2/2021 6:55,N.Y.C.,61761,4472.4473
1/2/2021 7:00,N.Y.C.,61761,4481.8047
1/2/2021 7:05,N.Y.C.,61761,4502.1245
1/2/2021 7:10,N.Y.C.,61761,4535.8613
1/2/2021 7:15,N.Y.C.,61761,4536.215
1/2/2021 7:20,N.Y.C.,61761,4556.0347
1/2/2021 7:25,N.Y.C.,61761,4563.46
1/2/2021 7:30,N.Y.C.,61761,4577.6255
1/2/2021 7:35,N.Y.C.,61761,4556.5244
1/2/2021 7:40,N.Y.C.,61761,4566.3467
1/2/2021 7:45,N.Y.C.,61761,4571.831
1/2/2021 7:50,N.Y.C.,61761,4586.0024
1/2/2021 7:55,N.Y.C.,61761,4620.666
1/2/2021 8:00,N.Y.C.,61761,4611.4766
1/2/2021 8:05,N.Y.C.,61761,4635.8066
1/2/2021 8:10,N.Y.C.,61761,4670.753
1/2/2021 8:15,N.Y.C.,61761,4682.9316
1/2/2021 8:20,N.Y.C.,61761,4692.784
1/2/2021 8:25,N.Y.C.,61761,4674.9424
1/2/2021 8:30,N.Y.C.,61761,4730.0195
1/2/2021 8:35,N.Y.C.,61761,4721.322
1/2/2021 8:40,N.Y.C.,61761,4708.6274
1/2/2021 8:45,N.Y.C.,61761,4759.267
1/2/2021 8:50,N.Y.C.,61761,4764.4155
1/2/2021 8:55,N.Y.C.,61761,4772.0835
1/2/2021 9:00,N.Y.C.,61761,4783.7207
1/2/2021 9:05,N.Y.C.,61761,4807.5205
1/2/2021 9:10,N.Y.C.,61761,4774.0854
1/2/2021 9:15,N.Y.C.,61761,4783.191
1/2/2021 9:20,N.Y.C.,61761,4782.396
1/2/2021 9:25,N.Y.C.,61761,4793.9995
1/2/2021 9:30,N.Y.C.,61761,4819.014
1/2/2021 9:35,N.Y.C.,61761,4817.3374
1/2/2021 9:40,N.Y.C.,61761,4825.977
1/2/2021 9:45,N.Y.C.,61761,4840.421
1/2/2021 9:50,N.Y.C.,61761,4848.0723
1/2/2021 9:55,N.Y.C.,61761,4835.5625
1/2/2021 10:00,N.Y.C.,61761,4877.4326
1/2/2021 10:05,N.Y.C.,61761,4850.886
1/2/2021 10:10,N.Y.C.,61761,4872.3926
1/2/2021 10:15,N.Y.C.,61761,4871.882
1/2/2021 10:20,N.Y.C.,61761,4889.447
1/2/2021 10:25,N.Y.C.,61761,4909.899
1/2/2021 10:30,N.Y.C.,61761,4883.375
1/2/2021 10:35,N.Y.C.,61761,4929.6807
1/2/2021 10:40,N.Y.C.,61761,4918.114
1/2/2021 10:45,N.Y.C.,61761,4945.85
1/2/2021 10:50,N.Y.C.,61761,4922.871
1/2/2021 10:55,N.Y.C.,61761,4929.9893
1/2/2021 11:00,N.Y.C.,61761,4960.8223
1/2/2021 11:05,N.Y.C.,61761,4960.032
1/2/2021 11:10,N.Y.C.,61761,4971.5283
1/2/2021 11:15,N.Y.C.,61761,4956.796
1/2/2021 11:20,N.Y.C.,61761,4947.1187
1/2/2021 11:25,N.Y.C.,61761,4978.1084
1/2/2021 11:30,N.Y.C.,61761,4972.4272
1/2/2021 11:35,N.Y.C.,61761,4998.659
1/2/2021 11:40,N.Y.C.,61761,5006.6094
1/2/2021 11:45,N.Y.C.,61761,4979.79
1/2/2021 11:50,N.Y.C.,61761,5031.3594
1/2/2021 11:55,N.Y.C.,61761,5005.6353
1/2/2021 12:00,N.Y.C.,61761,5007.4756
1/2/2021 12:05,N.Y.C.,61761,5012.0327
1/2/2021 12:10,N.Y.C.,61761,5012.8647
1/2/2021 12:15,N.Y.C.,61761,5020.367
1/2/2021 12:20,N.Y.C.,61761,5001.3965
1/2/2021 12:25,N.Y.C.,61761,5018.436
1/2/2021 12:30,N.Y.C.,61761,5023.2373
1/2/2021 12:30,N.Y.C.,61761,5023.959
1/2/2021 12:35,N.Y.C.,61761,5024.25
1/2/2021 12:40,N.Y.C.,61761,5040.2764
1/2/2021 12:45,N.Y.C.,61761,5036.3984
1/2/2021 12:50,N.Y.C.,61761,5037.2993
1/2/2021 12:55,N.Y.C.,61761,5016.482
1/2/2021 13:00,N.Y.C.,61761,5059.929
1/2/2021 13:05,N.Y.C.,61761,5019.3135
1/2/2021 13:10,N.Y.C.,61761,5010.0815
1/2/2021 13:15,N.Y.C.,61761,5040.485
1/2/2021 13:20,N.Y.C.,61761,5064.2666
1/2/2021 13:25,N.Y.C.,61761,5069.793
1/2/2021 13:30,N.Y.C.,61761,5063.0044
1/2/2021 13:35,N.Y.C.,61761,5074.084
1/2/2021 13:40,N.Y.C.,61761,5033.714
1/2/2021 13:45,N.Y.C.,61761,5029.9624
1/2/2021 13:50,N.Y.C.,61761,5049.6006
1/2/2021 13:55,N.Y.C.,61761,5030.13
1/2/2021 14:00,N.Y.C.,61761,5042.5483
1/2/2021 14:05,N.Y.C.,61761,5053.384
1/2/2021 14:10,N.Y.C.,61761,5033.6616
1/2/2021 14:15,N.Y.C.,61761,5029.719
1/2/2021 14:20,N.Y.C.,61761,5017.699
1/2/2021 14:25,N.Y.C.,61761,5036.508
1/2/2021 14:30,N.Y.C.,61761,5060.7407
1/2/2021 14:35,N.Y.C.,61761,4994.599
1/2/2021 14:40,N.Y.C.,61761,5025.193
1/2/2021 14:45,N.Y.C.,61761,5054.586
1/2/2021 14:50,N.Y.C.,61761,5058.714
1/2/2021 14:55,N.Y.C.,61761,5018.9023
1/2/2021 15:00,N.Y.C.,61761,5023.2373
1/2/2021 15:05,N.Y.C.,61761,5037.824
1/2/2021 15:10,N.Y.C.,61761,5035.2197
1/2/2021 15:15,N.Y.C.,61761,5037.7725
1/2/2021 15:20,N.Y.C.,61761,5018.7505
1/2/2021 15:25,N.Y.C.,61761,5071.4165
1/2/2021 15:30,N.Y.C.,61761,5071.741
1/2/2021 15:35,N.Y.C.,61761,5075.1943
1/2/2021 15:40,N.Y.C.,61761,5069.557
1/2/2021 15:45,N.Y.C.,61761,5072.8413
1/2/2021 15:50,N.Y.C.,61761,5099.574
1/2/2021 15:55,N.Y.C.,61761,5129.898
1/2/2021 16:00,N.Y.C.,61761,5110.2935
1/2/2021 16:05,N.Y.C.,61761,5113.325
1/2/2021 16:10,N.Y.C.,61761,5141.3105
1/2/2021 16:15,N.Y.C.,61761,5147.221
1/2/2021 16:20,N.Y.C.,61761,5157.215
1/2/2021 16:25,N.Y.C.,61761,5179.511
1/2/2021 16:30,N.Y.C.,61761,5207.6343
1/2/2021 16:35,N.Y.C.,61761,5224.4233
1/2/2021 16:40,N.Y.C.,61761,5227.8286
1/2/2021 16:45,N.Y.C.,61761,5268.5117
1/2/2021 16:50,N.Y.C.,61761,5288.076
1/2/2021 16:55,N.Y.C.,61761,5324.097
1/2/2021 17:00,N.Y.C.,61761,5335.6836
1/2/2021 17:05,N.Y.C.,61761,5378.5527
1/2/2021 17:10,N.Y.C.,61761,5379.786
1/2/2021 17:15,N.Y.C.,61761,5394.5996
1/2/2021 17:20,N.Y.C.,61761,5440.7197
